"model","forecast_date","target","horizon","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"mean_ensemble",2021-12-22,"wind","48 hour",4.02146710990163,8.8205592403702,11.3806981365805,14.02603822198,19.4946340057687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"wind","48 hour",3.61959123436033,8.28864793242765,11.0718682398434,14.3150779813004,20.5603369216196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"wind","48 hour",3.6,8.64,10.44,12.96,19.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"wind","48 hour",3.44997763140075,8.65726034723088,11.5275663961597,14.7499384121741,21.8488615425803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"wind","48 hour",4.15220754110305,7.3610409247336,9.26617509357867,11.0449690104893,14.78875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"wind","48 hour",2.13175808425306,7.69368852411901,10.9535101012421,14.2559867306045,20.5862186432391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"wind","48 hour",3.63918246872065,9.08360575521312,11.7157534777396,15.0034701988459,21.9017077385967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-22,"wind","48 hour",4.12925,7.285,9.195,11.08,14.78875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-22,"wind","48 hour",2.17287976558539,7.77831852709124,11.0553718518113,14.3741692319963,20.734709302076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"wind","48 hour",2.17287976558539,7.77831852709124,11.0553718518113,14.3741692319963,20.734709302076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"wind","60 hour",2.06064664022351,11.4036181898968,17.974715419229,24.8458110833167,38.2118298788306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"wind","60 hour",1.71286988650636,11.1520191318449,18.5015830359671,26.3786746773614,41.8909664982843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"wind","60 hour",7.39859425613617,8.53881547657876,17.0362241650279,18.2949605837405,33.9168020664634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"wind","60 hour",7.24436109507685,13.3366473243619,16.533276636042,19.7299059477222,25.8221921770072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"wind","60 hour",1.71286988650636,11.1520191318449,18.5015830359671,26.3786746773614,41.8909664982843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"wind","60 hour",10.4503826765152,16.1912849482168,19.2035427093506,22.2158004704844,27.956702742186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"wind","60 hour",29.12,31.53,32.46,33.39,35.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"wind","60 hour",7.92626498746577,18.2624700468604,21.7437629457543,25.6024111143698,37.4432722712496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"wind","60 hour",7.079980844807,14.2526939024014,18.0641806346854,22.1780824274592,28.373078807358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"wind","60 hour",11.4958309871321,12.6963184701103,15.5913492691701,16.5502707055624,17.9023380374681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"wind","60 hour",1.71286988650636,11.1520191318449,18.5015830359671,26.3786746773613,41.8909664982843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"wind","60 hour",4.6610038875,12.60206075,16.3077125,20.324997,29.954315275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"wind","60 hour",5.81950474324813,12.6839693204687,18.0221025309436,23.477159742592,34.1807261786353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"wind","60 hour",3.33905430020515,11.1803753401612,18.0194480269572,23.7113466721126,35.1031615999521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"wind","60 hour",7.2,11.88,15.12,18.72,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"wind","60 hour",3.44889328625445,10.8758082742255,17.4787168345634,23.8541830437004,35.1836784182171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"wind","60 hour",2.48958333333333,7.2588193492104,12.2525972694176,20.7326310725039,27.5638333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"wind","60 hour",1.68573812383064,11.2087315484775,18.7349777397138,26.834757715649,42.8195032924842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"wind","60 hour",3.22921531415584,10.932022469809,17.5230793160814,23.5685103005248,35.0226447816871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-22,"wind","60 hour",2.33525,6.95,11.91,20.8075,27.5995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-22,"wind","60 hour",1.71286988650636,11.1520191318449,18.5015830359672,26.3786746773614,41.8909664982844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"wind","60 hour",1.71286988650636,11.1520191318449,18.5015830359671,26.3786746773614,41.8909664982843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"wind","72 hour",2.56849606198408,7.76009043527501,10.661052071254,13.5820904731117,19.1659915760042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"wind","72 hour",1.39965442371017,6.4075225918237,9.61366257790177,12.9060431519472,19.2559695508775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"wind","72 hour",5.77000615117474,7.4958786200165,10.0105040205245,15.0393236529642,17.6055674771756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"wind","72 hour",0.153526756021836,6.64913823266162,10.0573927469853,13.4656472613089,19.9612587379487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"wind","72 hour",1.39965442371017,6.4075225918237,9.61366257790177,12.9060431519472,19.2559695508775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"wind","72 hour",4.50079974875804,8.0561355584603,9.92162418365479,11.7871128088493,15.3424486185515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"wind","72 hour",4.7,8.83,10.43,12.02,16.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"wind","72 hour",3.95798118733748,9.05456724085287,11.2477644486718,13.3976077579223,19.6098778332486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"wind","72 hour",4.72355549653991,7.81664098696184,9.89590718539185,12.2111054218253,17.5689110031033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"wind","72 hour",5.83178172570396,7.4517126885102,9.75105744653558,12.8597852826273,17.1345738425322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"wind","72 hour",1.39965442371017,6.40752259182369,9.61366257790176,12.9060431519472,19.2559695508775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"wind","72 hour",1.190753225,8.1293345,12.44557775,16.16718875,23.06551535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"wind","72 hour",2.70676621247193,7.08181111380119,9.87347585856443,13.0050568205328,18.5339900236486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"wind","72 hour",2.28519904240412,6.9134772497575,9.82348231596372,12.9060431519472,19.2559695508775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"wind","72 hour",2.88,6.12,8.64,13.68,21.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"wind","72 hour",2.22739808480824,7.17781626685338,10.1740235110179,13.7682534830227,21.0567106507531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"wind","72 hour",2.82975,6.01362937422677,8.49612520249584,10.8271853785093,13.7396698745226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"wind","72 hour",1.32752620349297,6.31701692002768,9.56717737462837,12.9148896897154,19.3806253123956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"wind","72 hour",2.13247749006639,7.26414849305918,10.0079983406198,13.4982306910632,20.2020524423492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-22,"wind","72 hour",2.343,5.4625,8.095,10.3525,13.17675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-22,"wind","72 hour",1.39965442371017,6.4075225918237,9.61366257790177,12.9060431519472,19.2559695508775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"wind","72 hour",1.39965442371017,6.4075225918237,9.61366257790177,12.9060431519472,19.2559695508775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"wind","84 hour",3.07240322809493,8.46632610375285,11.4235532658235,14.3946521302241,20.0687042902755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"wind","84 hour",2.98918553550551,8.39711028406225,11.3729041236396,14.3639071115642,20.0770212982851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"wind","84 hour",0.471308713911882,7.85390604635163,10.2850453209038,14.3944428450468,18.6595748474892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"wind","84 hour",1.10328590063479,7.74045770164681,11.2229890744811,14.7055204473155,21.3426922483275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"wind","84 hour",2.98918553550551,8.39711028406225,11.3729041236396,14.3639071115642,20.0770212982851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"wind","84 hour",4.58515158395402,8.15035669289982,10.0210237503052,11.8916908077105,15.4568959166563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"wind","84 hour",7.99,12.98,14.9,16.82,21.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"wind","84 hour",5.66575077582379,9.26982286644401,10.8998743100877,12.503931531048,18.3299182034552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"wind","84 hour",4.79382623674123,8.7054039654893,11.2919572025043,14.0043327781801,18.6748901444639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"wind","84 hour",7.99449847263925,9.56670332782179,11.9151583994017,14.1343237421002,18.6883961565015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"wind","84 hour",2.98918553550551,8.39711028406225,11.3729041236396,14.3639071115642,20.0770212982851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"wind","84 hour",0.031177217275,8.694984,13.0616385,16.47764575,28.886120925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"wind","84 hour",3.52154160307294,8.50934689147984,11.3167465928561,14.0171514709128,19.501304127577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"wind","84 hour",3.04857661404747,8.39711028406225,11.3729041236396,14.333691593912,20.0728627942803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"wind","84 hour",3.24,8.28,11.52,14.04,19.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"wind","84 hour",3.63861754661392,8.51458733435164,11.3513878690184,14.1536716122693,20.5386101319222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"wind","84 hour",3.31291666666667,6.82833333333333,9.66254276711219,11.6094712368909,14.2415955023158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"wind","84 hour",2.95860353468668,8.34963487982839,11.3188131194264,14.3034760762597,20.0047401644993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"wind","84 hour",3.60261450688902,8.610870157366,11.3864276598598,14.1803349033888,20.4718375292076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_benchmark",2021-12-22,"wind","84 hour",3.02475,6.19,9.21,10.91,13.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"wind_EMOS",2021-12-22,"wind","84 hour",2.98918553550551,8.39711028406225,11.3729041236396,14.3639071115642,20.0770212982851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"wind","84 hour",2.98918553550551,8.39711028406225,11.3729041236396,14.3639071115642,20.0770212982851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"temperature","36 hour",-1.73024996902018,-0.505083666144408,0.137762445817579,0.780608557779566,2.00577486065533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"temperature","36 hour",-1.70736066018778,-0.483069408685512,0.159317562854559,0.801704534394631,2.0259957858969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"temperature","36 hour",-2.44817091845223,-0.945019842816221,-0.0142140307981788,0.900765651003592,2.60659954897589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"temperature","36 hour",-1.88170534496786,-0.674936934978229,-0.0417442177287723,0.591448499520685,1.79821690951031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"temperature","36 hour",-0.99436953258967,0.0475618858375751,0.594264451599303,1.14096701736103,2.18289843578827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"temperature","36 hour",-1.33314128308124,0.0596605670159384,0.790465235710144,1.52126990440435,2.91407175450153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"temperature","36 hour",-2.39,-0.8,-0.19,0.43,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"temperature","36 hour",-3.26613926887512,-0.576966524124146,0.522983312606812,1.52222514152527,3.17114329338074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"temperature","36 hour",-1.73723290514947,-0.384232204029483,0.224985666767134,1.04319922165929,3.05194469709263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"temperature","36 hour",-0.0661826614343138,0.17979432468527,2.30564454706806,3.6428160301711,4.20934308299397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"temperature","36 hour",-1.70736066018778,-0.483069408685512,0.15931756285456,0.801704534394631,2.0259957858969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"temperature","36 hour",-2.4966838825,-0.7410225275,-0.014810286,0.721752945,2.18440829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"temperature","36 hour",-1.61998636089571,-0.392940171434561,0.311194136932997,1.0226834449181,2.1887613828483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"temperature","36 hour",-1.70736066018778,-0.483069408685512,0.159317562854559,0.834350598508365,2.0259957858969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"temperature","36 hour",-0.57,0.6,1,1.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"temperature","36 hour",-1.04459628449192,-0.116473173863161,0.401445048003676,0.906414344148469,1.9768757769886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"temperature","36 hour",-0.9625,-0.474166666666667,-0.159,0.864083333333333,1.17445833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"temperature","36 hour",-1.76088236746116,-0.509053799794118,0.147782031944639,0.804617863683396,2.05644643135044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-22,"temperature","36 hour",-1.0215,-0.5225,-0.395,-0.2075,0.1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-22,"temperature","36 hour",-1.70736066018778,-0.483069408685512,0.159317562854559,0.801704534394631,2.0259957858969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"temperature","36 hour",-1.86693015913996,-0.564087231571527,0.276048282251309,0.984182251193384,2.29656309880734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"temperature","36 hour",-1.70736066018778,-0.483069408685512,0.159317562854559,0.801704534394631,2.0259957858969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"temperature","48 hour",-0.897427423522081,0.62343752300752,1.4214370398086,2.21943655660968,3.74030150313928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"temperature","48 hour",-0.911799303500848,0.61500339878612,1.41611846258963,2.21723352639314,3.74403622868011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"temperature","48 hour",-0.897784466897769,0.528000128182559,1.03033614179459,1.85521601124084,3.5292166684356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"temperature","48 hour",-0.707243849692536,0.719640275033333,1.46832795085926,2.21701562668519,3.64389975141106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"temperature","48 hour",-0.730826499330686,0.70400712110887,1.4568659061137,2.20972469111853,3.64455831155808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"temperature","48 hour",-0.456835529842016,0.992351917472009,1.75274217128754,2.51313242510306,3.96231987241709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"temperature","48 hour",1.92,2.87,3.24,3.61,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"temperature","48 hour",-2.62396740913391,0.667199850082397,1.34553408622742,2.35864043235779,4.06782102584839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"temperature","48 hour",-0.437925451921893,0.922183222452874,1.41179090394635,2.14237329820171,3.71569425689037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"temperature","48 hour",-0.642766981261642,0.780236436281686,1.70552002529385,2.57182940709972,4.45589354896778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"temperature","48 hour",-0.911799303500849,0.615003398786119,1.41611846258963,2.21723352639314,3.74403622868011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"temperature","48 hour",-0.82960857,0.551399775,1.19206165,1.988720875,3.3956600825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"temperature","48 hour",-0.73043443925558,0.75044552735872,1.5048320116518,2.28126664668227,3.66797534279355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"temperature","48 hour",-0.793161881131784,0.645318686544959,1.41611846258963,2.21723352639314,3.74403622868011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"temperature","48 hour",-0.9,0.7,2.1,3,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"temperature","48 hour",-0.734861315287738,0.720830915756161,1.43726915880485,2.25366961693143,3.76077479982473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"temperature","48 hour",-0.644833333333333,0.312916666666667,1.11633333333333,2.03,2.70495833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"temperature","48 hour",-0.939695548621026,0.604924010217087,1.41538759832657,2.22585118643604,3.77047074527416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-22,"temperature","48 hour",-0.681,0.075,0.815,1.3425,1.80775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-22,"temperature","48 hour",-0.911799303500848,0.61500339878612,1.41611846258963,2.21723352639314,3.74403622868011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"temperature","48 hour",-0.756715192263568,0.77676911076876,1.52356041688151,2.21828870128877,3.74404304155063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"temperature","48 hour",-0.911799303500848,0.61500339878612,1.41611846258963,2.21723352639314,3.74403622868011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"AryaStark",2021-12-22,"temperature","60 hour",-2.32425230807302,1.7974118097553,3.96005352356991,6.12269523738452,10.2443593552128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Bronn",2021-12-22,"temperature","60 hour",-2.28159896037914,1.8841182441708,4.06987466123219,6.25563107829358,10.4213482828435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"CaptainRaymondHolt",2021-12-22,"temperature","60 hour",2.34887768977879,2.73500752935991,3.49256736830555,5.62969291447936,7.00929672191272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ChandlerBing",2021-12-22,"temperature","60 hour",-2.64975768851775,1.55138007676707,3.75572170115785,5.96006332554863,10.1612010908335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DexterJettster",2021-12-22,"temperature","60 hour",-1.14453443521575,2.4649996182856,4.3589261218478,6.25285262540999,9.86238667891134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"DougJudy",2021-12-22,"temperature","60 hour",0.249160926782786,2.05679423065294,3.00526142120361,3.95372861175428,5.76136191562444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"GeneralGrievous",2021-12-22,"temperature","60 hour",1.16,3.92,4.99,6.06,8.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HanSolo",2021-12-22,"temperature","60 hour",-1.83283734321594,2.66407084465027,3.33957266807556,5.58593320846558,6.92538499832153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"HotPie",2021-12-22,"temperature","60 hour",0.666448546871203,2.30731290172933,3.02431254353505,4.17883812452549,6.86722590176613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joey",2021-12-22,"temperature","60 hour",2.40762820367184,3.73471683331464,5.07365313732281,6.74758169097638,9.20695505081959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Joffrey_Baratheon",2021-12-22,"temperature","60 hour",-2.28159896037914,1.8841182441708,4.06987466123219,6.25563107829358,10.4213482828435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"KyloRen",2021-12-22,"temperature","60 hour",1.31369978,2.913955125,3.78833745,4.5746227,6.5101471825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"mean_ensemble",2021-12-22,"temperature","60 hour",-0.680612582276583,2.1552512603489,3.92325389535159,5.82852612455321,8.74419061798472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"median_ensemble",2021-12-22,"temperature","60 hour",-0.753560426713739,1.93800309215942,3.87419548678495,6.18777393139726,8.87458186600388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"ObiWanKenobi",2021-12-22,"temperature","60 hour",0,2.9,5.9,6.6,8.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PhoebeBuffay",2021-12-22,"temperature","60 hour",-1.32573566889846,1.27845513959026,3.4231227942797,5.52736547573385,8.92916373200775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"SamwellTarly",2021-12-22,"temperature","60 hour",-0.112083333333333,0.904166666666667,3.39,6.39,7.90116666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Shaggydog",2021-12-22,"temperature","60 hour",-2.70413375565372,1.71339351437487,4.03127495084455,6.34915638731423,10.7666836573428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_benchmark",2021-12-22,"temperature","60 hour",-0.17575,0.635,3.01,6.39,7.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"t2m_EMOS",2021-12-22,"temperature","60 hour",-2.28159896037914,1.8841182441708,4.06987466123219,6.25563107829358,10.4213482828435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"UglyNakedGuy",2021-12-22,"temperature","60 hour",-0.362586418211727,1.99188794014803,3.6427755819607,5.22546787629767,8.1220862764011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Yoda",2021-12-22,"temperature","60 hour",-2.28159896037914,1.8841182441708,4.06987466123219,6.25563107829358,10.4213482828435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
